User,Tweet,Latitude,Longitude,Sentiment,ID
NerdyPam,@boxycharm Yes I want to close my account and not be billed.,37.8199,-122.4783,neutral,968940853874929664
NerdyPam,@boxycharm Yes I want to close my account and not be billed.,37.8199,-122.4783,neutral,968940853874929664
amyyandreaaxo,I love Twitter ,37.8199,-122.4783,positive,968940847226961920
laydee_michelle,Todays Lunch : Chicken &amp; Waffles ,37.8199,-122.4783,negative,968940837408092160
taotao_salupa5,@TheRealJaySaley @amazingatheist  ,37.8199,-122.4783,neutral,968940830953058304
jlv_inertia,@donaldglover Hey Dad,37.8199,-122.4783,neutral,968940825085280257
0leGG,@ChgkDaily ,37.8199,-122.4783,neutral,968940823948623872
0leGG,@ChgkDaily ,37.8199,-122.4783,neutral,968940823948623872
AEGBryan,@YodaSensei Zut Alors! soulevez avec vos jambes!  Miss yeah JB and the Paris crew. Hope everyone is doing well!,37.8199,-122.4783,neutral,968940806970077184
LouieVMAG,"Imagine if I never met the broskies #godsplan 
 by gambleteam04 @ The Pink Elephant Alibi ",37.8199,-122.4783,negative,968940805309255686
mejapaneseboy,#JonathanMcWillie #Utah Man up and take responsibility for your stupid Haole mentality! #808 #HaikuStairs #StairwayToHeaven #KeepOut,37.8199,-122.4783,negative,968940790339661824
mejapaneseboy,#JonathanMcWillie #Utah Man up and take responsibility for your stupid Haole mentality! #808 #HaikuStairs #StairwayToHeaven #KeepOut,37.8199,-122.4783,negative,968940790339661824
xtinecabriana,@cnsequences @Camila_Cabello iam not creepy someone retweeted in my timeline which I accidentally replied to yours ,37.8199,-122.4783,positive,968940782634741761
KadeTrentham,"Im in California eating Chick Fil A.
Lifes good.",37.8199,-122.4783,positive,968940777039515648
lilyazzzy," @ Castro District, San Francisco ",37.8199,-122.4783,neutral,968940766520381440
joeseyyy,Day by Day this world is going to SHIT,37.8199,-122.4783,negative,968940763768737792
Francestein_, ,37.8199,-122.4783,neutral,968940763672231936
Francestein_, ,37.8199,-122.4783,neutral,968940763672231936
_jirisv,Thankgod it aint raining on Sunday,37.8199,-122.4783,neutral,968940744663752704
angieQuacks,"yo, Im listening to the fucking holdup rn",37.8199,-122.4783,negative,968940736803627009
thesullishow,today is my last day as a 26 year old,37.8199,-122.4783,neutral,968940734236606464
thesullishow,today is my last day as a 26 year old,37.8199,-122.4783,neutral,968940734236606464
aliciac,It's such a privilege to be on this team. Check out something we've been working on for awhile now... More soon  ,37.8199,-122.4783,positive,968940728452661248
paulmitche11,And dont miss the moment of social commentary from @cosmocatalano in the middle of the race. ,37.8199,-122.4783,neutral,968940727550885889
Suburbsexaddict,Angus Focaccia  ,37.8199,-122.4783,neutral,968940725298589696
f5999db921064fa,"@NBA   its not bad enough all the damn commercials they throw at you, screwing up everything you try to watch on te ",37.8199,-122.4783,positive,968940722928799744
IkaikaS3,"Calling it now, twitch con party will either be at SAP center, Levis Stadium or Great America. Great America is mo ",37.8199,-122.4783,positive,968940722773639168
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968940711033716736
Christianvmg,1 more month! Real ones know,37.8199,-122.4783,positive,968940703723106304
